Ano_0,Ano_1
1943.7009,1943.7009
1797.8635,1797.8635
1629.0205,1629.0205
1459.0835,1459.0835
1350.2039,1350.2039
1283.6155,1283.6155
1259.4917,1259.4917
1279.6702,1279.6702
1328.2368,1328.2368
1409.5555,1409.5555
1515.13,1515.13
1645.842,1645.842
1702.8462,1702.8462
1730.3596,1730.3596
1732.8839,1732.8839
1727.5912,1727.5912
1687.5188,1687.5188
1645.4486,1645.4486
1662.0344,1662.0344
1715.0304,1715.0304
1928.0342,1928.0342
1981.1573,1981.1573
1961.4146,1961.4146
1950.6844,1950.6844
1807.4138,1807.4138
1707.2965,1707.2965
1567.8164,1567.8164
1409.3801,1409.3801
1309.5922,1309.5922
1237.4701,1237.4701
1213.5425,1213.5425
1207.6432,1207.6432
1212.693,1212.693
1235.346,1235.346
1293.0055,1293.0055
1365.9513,1365.9513
1438.8154,1438.8154
1499.5936,1499.5936
1532.0056,1532.0056
1540.891,1540.891
1519.4067,1519.4067
1382.6124,1382.6124
1374.346,1374.346
1430.029,1430.029
1680.2842,1680.2842
1766.5004,1766.5004
1794.7216,1794.7216
1806.2092,1806.2092
1715.948,1715.948
1625.0161,1625.0161
1550.7438,1550.7438
1378.1553,1378.1553
1242.1547,1242.1547
1212.8593,1212.8593
1205.7992,1205.7992
1242.0769,1242.0769
1340.7045,1340.7045
1521.5881,1521.5881
1602.8939,1602.8939
1686.3405,1686.3405
1737.6849,1737.6849
1768.8097,1768.8097
1765.5508,1765.5508
1767.5148,1767.5148
1774.5502,1774.5502
1769.2444,1769.2444
1758.7468,1758.7468
1797.4425,1797.4425
1982.0713,1982.0713
2021.7186,2021.7186
1992.6383,1992.6383
1933.3195,1933.3195
1783.1344,1783.1344
1658.7333,1658.7333
1487.4735,1487.4735
1355.0143,1355.0143
1244.5508,1244.5508
1206.9235,1206.9235
1190.6825,1190.6825
1205.568,1205.568
1249.386,1249.386
1304.6428,1304.6428
1396.1971,1396.1971
1491.1694,1491.1694
1582.2048,1582.2048
1631.4448,1631.4448
1633.5408,1633.5408
1634.4618,1634.4618
1633.4841,1633.4841
1640.4657,1640.4657
1655.7826,1655.7826
1703.9982,1703.9982
1914.3218,1914.3218
1968.4414,1968.4414
1958.515,1958.515
1917.1917,1917.1917
1760.2578,1760.2578
1677.4557,1677.4557
1546.8315,1546.8315
1378.8986,1378.8986
1271.8103,1271.8103
1194.63,1194.63
1174.6727,1174.6727
1174.301,1174.301
1185.0863,1185.0863
1200.279,1200.279
1269.5186,1269.5186
1372.6821,1372.6821
1487.1323,1487.1323
1530.5039,1530.5039
1549.1508,1549.1508
1566.0553,1566.0553
1555.5023,1555.5023
1559.8534,1559.8534
1593.7686,1593.7686
1652.7601,1652.7601
1844.7961,1844.7961
1933.9458,1933.9458
1949.2074,1949.2074
1909.9077,1909.9077
1802.0814,1802.0814
1691.9409,1691.9409
1514.2474,1514.2474
1346.9965,1346.9965
1275.6333,1275.6333
1231.336,1231.336
1218.8599,1218.8599
1283.8549,1283.8549
1407.3553,1407.3553
1608.4012,1608.4012
1745.0074,1745.0074
1875.9978,1875.9978
1894.5768,1894.5768
1902.2861,1902.2861
1919.0476,1919.0476
1929.1512,1929.1512
1863.3281,1863.3281
1899.6179,1899.6179
1939.647,1939.647
2006.037,2006.037
2117.4692,2117.4692
2157.6729,2157.6729
2186.1558,2186.1558
2107.997,2107.997
2022.6748,2022.6748
1865.762,1865.762
1636.6506,1636.6506
1445.4902,1445.4902
1330.7062,1330.7062
1278.0314,1278.0314
1258.5248,1258.5248
1309.0812,1309.0812
1434.2877,1434.2877
1609.4702,1609.4702
1734.018,1734.018
1849.9224,1849.9224
1867.8984,1867.8984
1890.2977,1890.2977
1888.2198,1888.2198
1894.1991,1894.1991
1858.2351,1858.2351
1887.9568,1887.9568
1934.7484,1934.7484
1979.7673,1979.7673
2165.4688,2165.4688
2227.0623,2227.0623
2221.9773,2221.9773
2167.82,2167.82
2027.3842,2027.3842
1865.2,1865.2
1637.2823,1637.2823
1455.2103,1455.2103
1338.4299,1338.4299
1279.5022,1279.5022
1265.4431,1265.4431
1307.1721,1307.1721
1434.0219,1434.0219
1601.8762,1601.8762
1714.6515,1714.6515
1811.5885,1811.5885
1852.6371,1852.6371
1858.8052,1858.8052
1843.4167,1843.4167
1818.1333,1818.1333
1781.7925,1781.7925
1810.8615,1810.8615
1830.4795,1830.4795
1842.0382,1842.0382
2032.221,2032.221
2131.1135,2131.1135
2148.17,2148.17
2112.6843,2112.6843
1932.2183,1932.2183
1783.8447,1783.8447
1584.9781,1584.9781
1416.15,1416.15
1306.5093,1306.5093
1248.642,1248.642
1241.4413,1241.4413
1274.0447,1274.0447
1397.6655,1397.6655
1571.1732,1571.1732
1688.5858,1688.5858
1777.1603,1777.1603
1842.5404,1842.5404
1848.1799,1848.1799
1832.2815,1832.2815
1818.4717,1818.4717
1760.9702,1760.9702
1762.9905,1762.9905
1767.9402,1767.9402
1788.1842,1788.1842
2001.6904,2001.6904
2078.9033,2078.9033
2117.0562,2117.0562
2074.4805,2074.4805
1931.859,1931.859
1800.3252,1800.3252
1436.3135,1436.3135
1306.8926,1306.8926
1181.486,1181.486
1121.6147,1121.6147
1093.744,1093.744
1083.8662,1083.8662
1093.1863,1093.1863
1111.6727,1111.6727
1146.3798,1146.3798
1246.5336,1246.5336
1315.5596,1315.5596
1362.1774,1362.1774
1380.0538,1380.0538
1384.1212,1384.1212
1304.1757,1304.1757
1275.2501,1275.2501
1264.5065,1264.5065
1268.4868,1268.4868
1475.323,1475.323
1587.5739,1587.5739
1651.4105,1651.4105
1602.4722,1602.4722
1562.6337,1562.6337
1488.3828,1488.3828
1338.1248,1338.1248
1181.8641,1181.8641
1119.5737,1119.5737
1095.0032,1095.0032
1101.0402,1101.0402
1124.897,1124.897
1244.4801,1244.4801
1407.3512,1407.3512
1509.4282,1509.4282
1586.9623,1586.9623
1630.7145,1630.7145
1653.3004,1653.3004
1652.0428,1652.0428
1628.891,1628.891
1522.483,1522.483
1504.3988,1504.3988
1503.5496,1503.5496
1528.2281,1528.2281
1700.8942,1700.8942
1825.8407,1825.8407
1857.821,1857.821
1827.3965,1827.3965
1677.2429,1677.2429
1554.6963,1554.6963
1376.2999,1376.2999
1224.2455,1224.2455
1140.6208,1140.6208
1117.9589,1117.9589
1123.454,1123.454
1164.781,1164.781
1288.9707,1288.9707
1465.4188,1465.4188
1525.37,1525.37
1607.96,1607.96
1668.2192,1668.2192
1666.8763,1666.8763
1664.9359,1664.9359
1637.8241,1637.8241
1620.4033,1620.4033
1649.4109,1649.4109
1652.4178,1652.4178
1674.6909,1674.6909
1842.0521,1842.0521
1966.963,1966.963
1962.4321,1962.4321
1919.3364,1919.3364
1765.7749,1765.7749
1638.4208,1638.4208
1482.0771,1482.0771
1286.1285,1286.1285
1183.0845,1183.0845
1144.7474,1144.7474
1136.2186,1136.2186
1164.5995,1164.5995
1295.0068,1295.0068
1453.0825,1453.0825
1513.0424,1513.0424
1585.7689,1585.7689
1636.7137,1636.7137
1648.209,1648.209
1643.7861,1643.7861
1618.7402,1618.7402
1562.8486,1562.8486
1561.498,1561.498
1555.3479,1555.3479
1584.3531,1584.3531
1791.2936,1791.2936
1894.6833,1894.6833
1909.9907,1909.9907
1883.5146,1883.5146
1757.1746,1757.1746
1643.6753,1643.6753
1482.6472,1482.6472
1308.1105,1308.1105
1207.5759,1207.5759
1171.8844,1171.8844
1163.4883,1163.4883
1199.7605,1199.7605
1320.6803,1320.6803
1477.4905,1477.4905
1549.8873,1549.8873
1609.6521,1609.6521
1646.8673,1646.8673
1656.1367,1656.1367
1638.2505,1638.2505
1598.4465,1598.4465
1556.7943,1556.7943
1550.5543,1550.5543
1542.2275,1542.2275
1563.713,1563.713
1761.6509,1761.6509
1862.9625,1862.9625
1860.3376,1860.3376
1805.8396,1805.8396
1684.0891,1684.0891
1573.6254,1573.6254
1399.3954,1399.3954
1249.1312,1249.1312
1160.3584,1160.3584
1125.5245,1125.5245
1127.2441,1127.2441
1154.3643,1154.3643
1248.8943,1248.8943
1386.628,1386.628
1457.6849,1457.6849
1531.6378,1531.6378
1586.4181,1586.4181
1634.6736,1634.6736
1638.4697,1638.4697
1620.2648,1620.2648
1597.5182,1597.5182
1583.349,1583.349
1574.2698,1574.2698
1599.001,1599.001
1807.4928,1807.4928
1909.7767,1909.7767
1887.2975,1887.2975
1802.7926,1802.7926
1646.0571,1646.0571
1543.236,1543.236
1400.2836,1400.2836
1249.258,1249.258
1160.306,1160.306
1112.1232,1112.1232
1104.9745,1104.9745
1114.5741,1114.5741
1155.3842,1155.3842
1207.8955,1207.8955
1276.065,1276.065
1354.5681,1354.5681
1437.386,1437.386
1474.7451,1474.7451
1480.3088,1480.3088
1465.9902,1465.9902
1449.2454,1449.2454
1448.4968,1448.4968
1442.2576,1442.2576
1482.5083,1482.5083
1701.4918,1701.4918
1821.8229,1821.8229
1819.5204,1819.5204
1764.9637,1764.9637
1630.5823,1630.5823
1539.862,1539.862
1574.3763,1574.3763
1388.4432,1388.4432
1286.5873,1286.5873
1236.0066,1236.0066
1231.0046,1231.0046
1270.6224,1270.6224
1398.6665,1398.6665
1557.4989,1557.4989
1634.6847,1634.6847
1743.6567,1743.6567
1809.1141,1809.1141
1829.2836,1829.2836
1837.9946,1837.9946
1842.3523,1842.3523
1835.068,1835.068
1851.4235,1851.4235
1877.3832,1877.3832
1905.0236,1905.0236
2105.4075,2105.4075
2173.1697,2173.1697
2181.792,2181.792
2143.2185,2143.2185
1980.9109,1980.9109
1823.5171,1823.5171
1604.0378,1604.0378
1432.4895,1432.4895
1314.367,1314.367
1268.0245,1268.0245
1257.6807,1257.6807
1309.7032,1309.7032
1429.2898,1429.2898
1564.9427,1564.9427
1660.1235,1660.1235
1774.6438,1774.6438
1778.386,1778.386
1797.9208,1797.9208
1819.0157,1819.0157
1818.041,1818.041
1773.0106,1773.0106
1773.7417,1773.7417
1790.2062,1790.2062
1809.079,1809.079
1973.8892,1973.8892
2059.176,2059.176
2070.3186,2070.3186
2057.9246,2057.9246
1935.1825,1935.1825
1789.9535,1789.9535
1590.5515,1590.5515
1423.7594,1423.7594
1320.1432,1320.1432
1262.9353,1262.9353
1249.592,1249.592
1300.0194,1300.0194
1425.2206,1425.2206
1583.1471,1583.1471
1709.6072,1709.6072
1809.1094,1809.1094
1842.6725,1842.6725
1853.5203,1853.5203
1842.9141,1842.9141
1817.3281,1817.3281
1711.6475,1711.6475
1658.1084,1658.1084
1617.9065,1617.9065
1604.5852,1604.5852
1802.2327,1802.2327
1929.9733,1929.9733
1953.6697,1953.6697
1950.6223,1950.6223
1825.9724,1825.9724
1691.4323,1691.4323
1526.8328,1526.8328
1372.8802,1372.8802
1249.8126,1249.8126
1205.2169,1205.2169
1186.8938,1186.8938
1214.518,1214.518
1310.746,1310.746
1479.0364,1479.0364
1559.3424,1559.3424
1627.8562,1627.8562
1679.6414,1679.6414
1712.4155,1712.4155
1710.3113,1710.3113
1665.3923,1665.3923
1536.8146,1536.8146
1514.4668,1514.4668
1499.8971,1499.8971
1499.7965,1499.7965
1657.4292,1657.4292
1796.2648,1796.2648
1799.3407,1799.3407
1722.3185,1722.3185
1617.4862,1617.4862
1567.6567,1567.6567
1459.4691,1459.4691
1297.8248,1297.8248
1180.6249,1180.6249
1134.6074,1134.6074
1118.6016,1118.6016
1119.2478,1119.2478
1165.3646,1165.3646
1212.6725,1212.6725
1282.6123,1282.6123
1368.5022,1368.5022
1481.7556,1481.7556
1524.7179,1524.7179
1533.7794,1533.7794
1540.5156,1540.5156
1553.481,1553.481
1555.2026,1555.2026
1565.5892,1565.5892
1611.1206,1611.1206
1795.0144,1795.0144
1889.5441,1889.5441
1879.511,1879.511
1829.0562,1829.0562
1685.1929,1685.1929
1582.8962,1582.8962
1463.3115,1463.3115
1343.1676,1343.1676
1219.5823,1219.5823
1170.286,1170.286
1143.9523,1143.9523
1130.1473,1130.1473
1128.697,1128.697
1136.0898,1136.0898
1168.188,1168.188
1257.3324,1257.3324
1367.2932,1367.2932
1403.5184,1403.5184
1420.557,1420.557
1423.5164,1423.5164
1403.0209,1403.0209
1416.8518,1416.8518
1429.0157,1429.0157
1497.4663,1497.4663
1709.9822,1709.9822
1812.0226,1812.0226
1858.3344,1858.3344
1845.6864,1845.6864
1720.9517,1720.9517
1626.9979,1626.9979
1492.1559,1492.1559
1328.5809,1328.5809
1244.3411,1244.3411
1198.4496,1198.4496
1199.7583,1199.7583
1235.7046,1235.7046
1350.0123,1350.0123
1536.4075,1536.4075
1618.0975,1618.0975
1737.562,1737.562
1803.4205,1803.4205
1824.134,1824.134
1837.3479,1837.3479
1841.0352,1841.0352
1835.8984,1835.8984
1854.465,1854.465
1885.5431,1885.5431
1914.679,1914.679
2097.0051,2097.0051
2161.0154,2161.0154
2185.15,2185.15
2153.526,2153.526
1998.1724,1998.1724
1817.76,1817.76
1406.4373,1406.4373
1244.4199,1244.4199
1161.5066,1161.5066
1135.3423,1135.3423
1137.6569,1137.6569
1173.837,1173.837
1280.1964,1280.1964
1405.4828,1405.4828
1499.2379,1499.2379
1616.781,1616.781
1609.1875,1609.1875
1646.1245,1646.1245
1636.92,1636.92
1626.1013,1626.1013
1575.2798,1575.2798
1465.7292,1465.7292
1463.5787,1463.5787
1485.4044,1485.4044
1643.2385,1643.2385
1781.3103,1781.3103
1781.7551,1781.7551
1739.3718,1739.3718
1620.0254,1620.0254
1517.8177,1517.8177
1346.7567,1346.7567
1186.9329,1186.9329
1105.2253,1105.2253
1084.2759,1084.2759
1091.6105,1091.6105
1127.7466,1127.7466
1226.0863,1226.0863
1304.7334,1304.7334
1380.396,1380.396
1463.5399,1463.5399
1503.7883,1503.7883
1549.6969,1549.6969
1548.19,1548.19
1530.4752,1530.4752
1527.1067,1527.1067
1502.7577,1502.7577
1532.7927,1532.7927
1595.5786,1595.5786
1800.4309,1800.4309
1922.7914,1922.7914
1942.8484,1942.8484
1948.7782,1948.7782
1810.8186,1810.8186
1663.7078,1663.7078
1479.8534,1479.8534
1313.0635,1313.0635
1201.8474,1201.8474
1174.4111,1174.4111
1162.7067,1162.7067
1191.8048,1191.8048
1296.0646,1296.0646
1432.4109,1432.4109
1523.9858,1523.9858
1624.4012,1624.4012
1726.3639,1726.3639
1774.848,1774.848
1787.8397,1787.8397
1789.8522,1789.8522
1794.1559,1794.1559
1792.4398,1792.4398
1814.3573,1814.3573
1844.5846,1844.5846
1998.0717,1998.0717
2087.6018,2087.6018
2086.3525,2086.3525
2035.8342,2035.8342
1896.3721,1896.3721
1750.3018,1750.3018
1596.3635,1596.3635
1445.3566,1445.3566
1311.7719,1311.7719
1233.7273,1233.7273
1198.1195,1198.1195
1206.3472,1206.3472
1236.6912,1236.6912
1281.1847,1281.1847
1363.8655,1363.8655
1456.6426,1456.6426
1518.6128,1518.6128
1563.8706,1563.8706
1577.0809,1577.0809
1582.8473,1582.8473
1585.7928,1585.7928
1587.8856,1587.8856
1605.7067,1605.7067
1638.9835,1638.9835
1806.6396,1806.6396
1901.5997,1901.5997
1903.2798,1903.2798
1872.6256,1872.6256
1714.1719,1714.1719
1615.1857,1615.1857
1492.2478,1492.2478
1359.4745,1359.4745
1231.1891,1231.1891
1175.6417,1175.6417
1148.8502,1148.8502
1138.0579,1138.0579
1131.7809,1131.7809
1138.9097,1138.9097
1175.3894,1175.3894
1295.4716,1295.4716
1372.9084,1372.9084
1405.6013,1405.6013
1422.407,1422.407
1435.1532,1435.1532
1427.8057,1427.8057
1340.0188,1340.0188
1343.2444,1343.2444
1367.7308,1367.7308
1570.878,1570.878
1719.017,1719.017
1764.7673,1764.7673
1776.3467,1776.3467
1690.1481,1690.1481
1593.0096,1593.0096
1474.4062,1474.4062
1309.9005,1309.9005
1229.2334,1229.2334
1173.1276,1173.1276
1172.7809,1172.7809
1192.6007,1192.6007
1287.2328,1287.2328
1430.5676,1430.5676
1540.9845,1540.9845
1712.1738,1712.1738
1768.4149,1768.4149
1805.062,1805.062
1809.7368,1809.7368
1820.3333,1820.3333
1825.8226,1825.8226
1748.1627,1748.1627
1780.6177,1780.6177
1830.1672,1830.1672
2021.4642,2021.4642
2118.521,2118.521
2131.3252,2131.3252
2122.302,2122.302
2031.4061,2031.4061
1848.7727,1848.7727
1619.8076,1619.8076
1420.904,1420.904
1291.7397,1291.7397
1268.5879,1268.5879
1254.8772,1254.8772
1308.2018,1308.2018
1416.3552,1416.3552
1550.5223,1550.5223
1639.2725,1639.2725
1736.2305,1736.2305
1792.7125,1792.7125
1834.5098,1834.5098
1855.9493,1855.9493
1855.276,1855.276
1857.039,1857.039
1710.1354,1710.1354
1731.0845,1731.0845
1797.7434,1797.7434
1970.7509,1970.7509
2082.7366,2082.7366
2081.8618,2081.8618
2096.5334,2096.5334
1966.6943,1966.6943
1778.8805,1778.8805
1451.9194,1451.9194
1278.7515,1278.7515
1207.0808,1207.0808
1171.1891,1171.1891
1175.5522,1175.5522
1202.2191,1202.2191
1305.1023,1305.1023
1510.023,1510.023
1611.2427,1611.2427
1728.785,1728.785
1785.9536,1785.9536
1799.6532,1799.6532
1771.2145,1771.2145
1749.3923,1749.3923
1726.0939,1726.0939
1614.4294,1614.4294
1609.3945,1609.3945
1626.2618,1626.2618
1778.7388,1778.7388
1909.268,1909.268
1915.3802,1915.3802
1931.6747,1931.6747
1844.2074,1844.2074
1727.4574,1727.4574
1530.4941,1530.4941
1342.5018,1342.5018
1246.4197,1246.4197
1212.949,1212.949
1201.6179,1201.6179
1235.4489,1235.4489
1343.3259,1343.3259
1507.187,1507.187
1563.8883,1563.8883
1641.3921,1641.3921
1687.0435,1687.0435
1724.557,1724.557
1731.2424,1731.2424
1701.7451,1701.7451
1678.4819,1678.4819
1518.6008,1518.6008
1510.0424,1510.0424
1552.8772,1552.8772
1738.9398,1738.9398
1918.0648,1918.0648
1922.5391,1922.5391
1992.4424,1992.4424
1895.3542,1895.3542
1743.8953,1743.8953
1549.6423,1549.6423
1346.3955,1346.3955
1240.1262,1240.1262
1216.1138,1216.1138
1207.7432,1207.7432
1250.6877,1250.6877
1360.0963,1360.0963
1517.9955,1517.9955
1588.1688,1588.1688
1679.3772,1679.3772
1743.6282,1743.6282
1765.2598,1765.2598
1780.0608,1780.0608
1796.2512,1796.2512
1801.7847,1801.7847
1736.3258,1736.3258
1750.6536,1750.6536
1794.1887,1794.1887
1944.1665,1944.1665
2073.8586,2073.8586
2094.2856,2094.2856
2100.9233,2100.9233
1943.7402,1943.7402
1769.5459,1769.5459
1585.7859,1585.7859
1397.4185,1397.4185
1282.6096,1282.6096
1245.4846,1245.4846
1243.8539,1243.8539
1302.6068,1302.6068
1419.7086,1419.7086
1548.564,1548.564
1641.0569,1641.0569
1722.6636,1722.6636
1761.8477,1761.8477
1786.0859,1786.0859
1783.9872,1783.9872
1774.3457,1774.3457
1750.9781,1750.9781
1608.9131,1608.9131
1589.5779,1589.5779
1605.9148,1605.9148
1764.2003,1764.2003
1905.3221,1905.3221
1907.2952,1907.2952
1933.6083,1933.6083
1787.3462,1787.3462
1675.6936,1675.6936
1517.8378,1517.8378
1373.3977,1373.3977
1251.2067,1251.2067
1206.3218,1206.3218
1198.5084,1198.5084
1252.6863,1252.6863
1340.1381,1340.1381
1464.9042,1464.9042
1547.1812,1547.1812
1618.6016,1618.6016
1661.5704,1661.5704
1697.0437,1697.0437
1700.8765,1700.8765
1665.6195,1665.6195
1642.5413,1642.5413
1523.2035,1523.2035
1517.9325,1517.9325
1545.8412,1545.8412
1728.2715,1728.2715
1880.813,1880.813
1884.7083,1884.7083
1876.5549,1876.5549
1757.3802,1757.3802
1654.4203,1654.4203
1516.086,1516.086
1322.735,1322.735
1185.2955,1185.2955
1154.9374,1154.9374
1146.9553,1146.9553
1167.531,1167.531
1223.1274,1223.1274
1255.971,1255.971
1316.6189,1316.6189
1447.625,1447.625
1510.5514,1510.5514
1573.5066,1573.5066
1595.4335,1595.4335
1605.366,1605.366
1605.8903,1605.8903
1480.5819,1480.5819
1475.5347,1475.5347
1495.2808,1495.2808
1633.4493,1633.4493
1773.0203,1773.0203
1769.5122,1769.5122
1732.0066,1732.0066
1594.5018,1594.5018
1489.9176,1489.9176
1393.2922,1393.2922
1239.8894,1239.8894
1145.3441,1145.3441
1117.7103,1117.7103
1104.468,1104.468
1103.3043,1103.3043
1104.5796,1104.5796
1117.4893,1117.4893
1151.6926,1151.6926
1252.5912,1252.5912
1336.227,1336.227
1375.7981,1375.7981
1394.1744,1394.1744
1366.663,1366.663
1380.0793,1380.0793
1329.1523,1329.1523
1304.2524,1304.2524
1290.4266,1290.4266
1455.7236,1455.7236
1630.6238,1630.6238
1646.0125,1646.0125
1623.5018,1623.5018
1525.0802,1525.0802
1425.616,1425.616
1544.9363,1544.9363
1344.1528,1344.1528
1256.015,1256.015
1206.7896,1206.7896
1195.644,1195.644
1252.743,1252.743
1365.4027,1365.4027
1533.0316,1533.0316
1616.5552,1616.5552
1722.1262,1722.1262
1751.083,1751.083
1778.2086,1778.2086
1782.0837,1782.0837
1794.625,1794.625
1776.1107,1776.1107
1788.8766,1788.8766
1780.975,1780.975
1776.1052,1776.1052
1869.1798,1869.1798
2020.5935,2020.5935
2060.2786,2060.2786
2029.2983,2029.2983
1920.0507,1920.0507
1775.6511,1775.6511
1571.5437,1571.5437
1378.4495,1378.4495
1273.3478,1273.3478
1224.5201,1224.5201
1210.779,1210.779
1251.2745,1251.2745
1349.631,1349.631
1517.4445,1517.4445
1583.0182,1583.0182
1676.0582,1676.0582
1733.5195,1733.5195
1750.8824,1750.8824
1762.7068,1762.7068
1765.8673,1765.8673
1756.2313,1756.2313
1769.8853,1769.8853
1782.6648,1782.6648
1805.1602,1805.1602
1906.0825,1906.0825
2055.4023,2055.4023
2075.9644,2075.9644
2047.2803,2047.2803
1886.566,1886.566
1742.27,1742.27
1552.8057,1552.8057
1365.1111,1365.1111
1261.6337,1261.6337
1210.9762,1210.9762
1193.177,1193.177
1248.9261,1248.9261
1351.7267,1351.7267
1516.6504,1516.6504
1604.1888,1604.1888
1685.9507,1685.9507
1735.6631,1735.6631
1757.6111,1757.6111
1759.8282,1759.8282
1762.7003,1762.7003
1753.7556,1753.7556
1758.3275,1758.3275
1768.0859,1768.0859
1763.9294,1763.9294
1841.4655,1841.4655
2003.7078,2003.7078
2013.9094,2013.9094
1998.7539,1998.7539
1868.7369,1868.7369
1731.6475,1731.6475
1568.5997,1568.5997
1393.6887,1393.6887
1278.4059,1278.4059
1229.3618,1229.3618
1214.6248,1214.6248
1277.2518,1277.2518
1356.8022,1356.8022
1513.7128,1513.7128
1599.9453,1599.9453
1671.0625,1671.0625
1722.8564,1722.8564
1732.9474,1732.9474
1722.3395,1722.3395
1693.5369,1693.5369
1574.1454,1574.1454
1550.8193,1550.8193
1535.1302,1535.1302
1543.8761,1543.8761
1651.2899,1651.2899
1861.8044,1861.8044
1878.5145,1878.5145
1831.0184,1831.0184
1699.9695,1699.9695
1596.4062,1596.4062
1440.8944,1440.8944
1287.9607,1287.9607
1183.0125,1183.0125
1129.1996,1129.1996
1122.4459,1122.4459
1130.5442,1130.5442
1184.9261,1184.9261
1240.531,1240.531
1307.9519,1307.9519
1421.5997,1421.5997
1470.0045,1470.0045
1504.4753,1504.4753
1490.0596,1490.0596
1475.5221,1475.5221
1447.2039,1447.2039
1444.4524,1444.4524
1442.37,1442.37
1448.0424,1448.0424
1569.8197,1569.8197
1773.0215,1773.0215
1784.4579,1784.4579
1727.9668,1727.9668
1593.7339,1593.7339
1509.358,1509.358
1412.9314,1412.9314
1298.9955,1298.9955
1180.0541,1180.0541
1120.6036,1120.6036
1103.3882,1103.3882
1084.3984,1084.3984
1079.0427,1079.0427
1094.1509,1094.1509
1126.4725,1126.4725
1221.6683,1221.6683
1300.6204,1300.6204
1349.0386,1349.0386
1359.4166,1359.4166
1352.4116,1352.4116
1317.4397,1317.4397
1304.3799,1304.3799
1307.015,1307.015
1325.2903,1325.2903
1467.8726,1467.8726
1680.8236,1680.8236
1733.5521,1733.5521
1720.4138,1720.4138
1593.2987,1593.2987
1492.9348,1492.9348
1358.8105,1358.8105
1210.4918,1210.4918
1143.6891,1143.6891
1107.9208,1107.9208
1110.7402,1110.7402
1147.2277,1147.2277
1232.677,1232.677
1363.7026,1363.7026
1466.7866,1466.7866
1547.5262,1547.5262
1615.1133,1615.1133
1649.3474,1649.3474
1670.502,1670.502
1681.3733,1681.3733
1686.2914,1686.2914
1686.3823,1686.3823
1687.9495,1687.9495
1666.9176,1666.9176
1767.7103,1767.7103
1936.1864,1936.1864
1949.907,1949.907
1901.917,1901.917
1727.6821,1727.6821
1602.4371,1602.4371
1377.435,1377.435
1249.3217,1249.3217
1158.2839,1158.2839
1126.2516,1126.2516
1117.8318,1117.8318
1129.5162,1129.5162
1182.5463,1182.5463
1235.7888,1235.7888
1301.8665,1301.8665
1388.722,1388.722
1450.1323,1450.1323
1482.5205,1482.5205
1459.5758,1459.5758
1428.517,1428.517
1401.2147,1401.2147
1390.7549,1390.7549
1397.8815,1397.8815
1413.6865,1413.6865
1537.3201,1537.3201
1713.2643,1713.2643
1715.6359,1715.6359
1633.7179,1633.7179
1549.6371,1549.6371
1487.5327,1487.5327
1411.0164,1411.0164
1285.4839,1285.4839
1179.9211,1179.9211
1132.5785,1132.5785
1109.3824,1109.3824
1092.2036,1092.2036
1096.5682,1096.5682
1106.8824,1106.8824
1147.9756,1147.9756
1256.5579,1256.5579
1342.9235,1342.9235
1391.0221,1391.0221
1385.205,1385.205
1372.9253,1372.9253
1334.0208,1334.0208
1309.264,1309.264
1305.2037,1305.2037
1301.7668,1301.7668
1432.0721,1432.0721
1641.9762,1641.9762
1673.1508,1673.1508
1644.5907,1644.5907
1589.1035,1589.1035
1489.4469,1489.4469
1361.1926,1361.1926
1218.7412,1218.7412
1141.8254,1141.8254
1111.8844,1111.8844
1118.3073,1118.3073
1161.3844,1161.3844
1252.8955,1252.8955
1374.902,1374.902
1473.2891,1473.2891
1556.5807,1556.5807
1600.4373,1600.4373
1591.4377,1591.4377
1542.4849,1542.4849
1491.3035,1491.3035
1419.4629,1419.4629
1405.1735,1405.1735
1398.4877,1398.4877
1396.5687,1396.5687
1479.8956,1479.8956
1711.8109,1711.8109
1733.8342,1733.8342
1687.0208,1687.0208
1610.3923,1610.3923
1510.9581,1510.9581
1365.9192,1365.9192
1234.9597,1234.9597
1171.6287,1171.6287
1147.5232,1147.5232
1144.8907,1144.8907
1198.7322,1198.7322
1309.3597,1309.3597
1430.1843,1430.1843
1518.3899,1518.3899
1591.6146,1591.6146
1649.8535,1649.8535
1651.5183,1651.5183
1627.5841,1627.5841
1624.2739,1624.2739
1553.7716,1553.7716
1547.3856,1547.3856
1536.9197,1536.9197
1536.7004,1536.7004
1634.9968,1634.9968
1872.0995,1872.0995
1934.0922,1934.0922
1918.3508,1918.3508
1814.7103,1814.7103
1676.1263,1676.1263
1496.5901,1496.5901
1308.024,1308.024
1226.5719,1226.5719
1192.2229,1192.2229
1185.513,1185.513
1257.3647,1257.3647
1360.6296,1360.6296
1507.7578,1507.7578
1574.1852,1574.1852
1649.3182,1649.3182
1676.2906,1676.2906
1702.991,1702.991
1693.7957,1693.7957
1661.7769,1661.7769
1541.5719,1541.5719
1519.662,1519.662
1501.5659,1501.5659
1490.0165,1490.0165
1581.1254,1581.1254
1794.6211,1794.6211
1827.5046,1827.5046
1786.285,1786.285
1710.8203,1710.8203
1598.2761,1598.2761
1449.6338,1449.6338
1278.431,1278.431
1200.9736,1200.9736
1168.8379,1168.8379
1162.2207,1162.2207
1211.4132,1211.4132
1318.7648,1318.7648
1442.2843,1442.2843
1543.5782,1543.5782
1596.3112,1596.3112
