Ano_0,Ano_1,Ano_2
1570.3308,1570.3308,1570.3308
1549.4493,1549.4493,1549.4493
1538.6674,1538.6674,1538.6674
1557.8916,1557.8916,1557.8916
1753.8776,1753.8776,1753.8776
1764.2928,1764.2928,1764.2928
1684.8274,1684.8274,1684.8274
1568.2659,1568.2659,1568.2659
1446.929,1446.929,1446.929
1305.0597,1305.0597,1305.0597
1256.6781,1256.6781,1256.6781
1229.571,1229.571,1229.571
1238.8931,1238.8931,1238.8931
1280.8076,1280.8076,1280.8076
1328.9254,1328.9254,1328.9254
1438.0057,1438.0057,1438.0057
1572.6427,1572.6427,1572.6427
1617.9274,1617.9274,1617.9274
1669.1908,1669.1908,1669.1908
1706.7216,1706.7216,1706.7216
1760.7008,1760.7008,1760.7008
1742.0613,1742.0613,1742.0613
1714.4154,1714.4154,1714.4154
1732.0842,1732.0842,1732.0842
1710.0773,1710.0773,1710.0773
1638.2927,1638.2927,1638.2927
1551.2904,1551.2904,1551.2904
1557.7305,1557.7305,1557.7305
1745.1486,1745.1486,1745.1486
1734.421,1734.421,1734.421
1676.2917,1676.2917,1676.2917
1572.9623,1572.9623,1572.9623
1448.9662,1448.9662,1448.9662
1309.2518,1309.2518,1309.2518
1277.577,1277.577,1277.577
1235.103,1235.103,1235.103
1234.92,1234.92,1234.92
1237.7799,1237.7799,1237.7799
1241.4016,1241.4016,1241.4016
1281.0895,1281.0895,1281.0895
1390.608,1390.608,1390.608
1452.6061,1452.6061,1452.6061
1496.6564,1496.6564,1496.6564
1533.3157,1533.3157,1533.3157
1561.7721,1561.7721,1561.7721
1506.5205,1506.5205,1506.5205
1472.4874,1472.4874,1472.4874
1436.3488,1436.3488,1436.3488
1400.8348,1400.8348,1400.8348
1369.9854,1369.9854,1369.9854
1366.0283,1366.0283,1366.0283
1413.2325,1413.2325,1413.2325
1627.334,1627.334,1627.334
1636.2996,1636.2996,1636.2996
1574.9216,1574.9216,1574.9216
1499.8103,1499.8103,1499.8103
1302.17,1302.17,1302.17
1230.0072,1230.0072,1230.0072
1188.4901,1188.4901,1188.4901
1151.2257,1151.2257,1151.2257
1175.4088,1175.4088,1175.4088
1218.2772,1218.2772,1218.2772
1249.501,1249.501,1249.501
1336.251,1336.251,1336.251
1452.2443,1452.2443,1452.2443
1477.7024,1477.7024,1477.7024
1593.1359,1593.1359,1593.1359
1605.9388,1605.9388,1605.9388
1626.4991,1626.4991,1626.4991
1625.2966,1625.2966,1625.2966
1634.6891,1634.6891,1634.6891
1733.0183,1733.0183,1733.0183
1680.3691,1680.3691,1680.3691
1617.1996,1617.1996,1617.1996
1556.0321,1556.0321,1556.0321
1558.693,1558.693,1558.693
1760.8624,1760.8624,1760.8624
1793.4681,1793.4681,1793.4681
1693.8861,1693.8861,1693.8861
1592.2811,1592.2811,1592.2811
1442.0934,1442.0934,1442.0934
1301.5765,1301.5765,1301.5765
1306.1019,1306.1019,1306.1019
1240.254,1240.254,1240.254
1230.4922,1230.4922,1230.4922
1271.3186,1271.3186,1271.3186
1295.9071,1295.9071,1295.9071
1395.0039,1395.0039,1395.0039
1507.9185,1507.9185,1507.9185
1555.5101,1555.5101,1555.5101
1703.6879,1703.6879,1703.6879
1753.2228,1753.2228,1753.2228
1746.2046,1746.2046,1746.2046
1687.8204,1687.8204,1687.8204
1671.775,1671.775,1671.775
1700.8223,1700.8223,1700.8223
1647.6206,1647.6206,1647.6206
1557.4723,1557.4723,1557.4723
1485.9021,1485.9021,1485.9021
1521.0948,1521.0948,1521.0948
1712.4078,1712.4078,1712.4078
1696.1256,1696.1256,1696.1256
1589.3319,1589.3319,1589.3319
1474.6486,1474.6486,1474.6486
1375.704,1375.704,1375.704
1278.6056,1278.6056,1278.6056
1233.9988,1233.9988,1233.9988
1205.3195,1205.3195,1205.3195
1226.3408,1226.3408,1226.3408
1268.2855,1268.2855,1268.2855
1319.6222,1319.6222,1319.6222
1423.2158,1423.2158,1423.2158
1540.6633,1540.6633,1540.6633
1568.5836,1568.5836,1568.5836
1670.3715,1670.3715,1670.3715
1662.6135,1662.6135,1662.6135
1687.678,1687.678,1687.678
1662.5056,1662.5056,1662.5056
1687.6093,1687.6093,1687.6093
1790.5886,1790.5886,1790.5886
1726.3832,1726.3832,1726.3832
1670.9487,1670.9487,1670.9487
1598.0408,1598.0408,1598.0408
1604.2155,1604.2155,1604.2155
1776.7083,1776.7083,1776.7083
1749.0029,1749.0029,1749.0029
1664.2606,1664.2606,1664.2606
1574.5931,1574.5931,1574.5931
1444.0054,1444.0054,1444.0054
1310.571,1310.571,1310.571
1279.1365,1279.1365,1279.1365
1239.5642,1239.5642,1239.5642
1273.366,1273.366,1273.366
1316.0992,1316.0992,1316.0992
1355.3883,1355.3883,1355.3883
1460.7146,1460.7146,1460.7146
1589.69,1589.69,1589.69
1628.4509,1628.4509,1628.4509
1701.8258,1701.8258,1701.8258
1694.6063,1694.6063,1694.6063
1652.3486,1652.3486,1652.3486
1606.2673,1606.2673,1606.2673
1595.7402,1595.7402,1595.7402
1662.9242,1662.9242,1662.9242
1658.1267,1658.1267,1658.1267
1640.2714,1640.2714,1640.2714
1579.9918,1579.9918,1579.9918
1618.1122,1618.1122,1618.1122
1768.9823,1768.9823,1768.9823
1775.2377,1775.2377,1775.2377
1665.3136,1665.3136,1665.3136
1573.7322,1573.7322,1573.7322
1462.1282,1462.1282,1462.1282
1338.4227,1338.4227,1338.4227
1293.5028,1293.5028,1293.5028
1258.0399,1258.0399,1258.0399
1279.766,1279.766,1279.766
1326.2823,1326.2823,1326.2823
1359.2717,1359.2717,1359.2717
1445.4855,1445.4855,1445.4855
1591.4303,1591.4303,1591.4303
1652.981,1652.981,1652.981
1840.0848,1840.0848,1840.0848
1856.6448,1856.6448,1856.6448
1868.0161,1868.0161,1868.0161
1825.3645,1825.3645,1825.3645
1782.4938,1782.4938,1782.4938
1973.0604,1973.0604,1973.0604
1883.3391,1883.3391,1883.3391
1826.1794,1826.1794,1826.1794
1732.3356,1732.3356,1732.3356
1730.1768,1730.1768,1730.1768
1916.4371,1916.4371,1916.4371
1894.6144,1894.6144,1894.6144
1857.9235,1857.9235,1857.9235
1814.1927,1814.1927,1814.1927
1715.8022,1715.8022,1715.8022
1590.6123,1590.6123,1590.6123
1535.7909,1535.7909,1535.7909
1396.5919,1396.5919,1396.5919
1399.9705,1399.9705,1399.9705
1364.6329,1364.6329,1364.6329
1356.3025,1356.3025,1356.3025
1386.9536,1386.9536,1386.9536
1454.0586,1454.0586,1454.0586
1542.157,1542.157,1542.157
1547.4307,1547.4307,1547.4307
1498.9994,1498.9994,1498.9994
1471.3328,1471.3328,1471.3328
1441.2615,1441.2615,1441.2615
1398.144,1398.144,1398.144
1384.4336,1384.4336,1384.4336
1365.2013,1365.2013,1365.2013
1362.6237,1362.6237,1362.6237
1366.5095,1366.5095,1366.5095
1425.0597,1425.0597,1425.0597
1605.9862,1605.9862,1605.9862
1554.8118,1554.8118,1554.8118
1446.7816,1446.7816,1446.7816
1374.7041,1374.7041,1374.7041
1273.4174,1273.4174,1273.4174
1208.7412,1208.7412,1208.7412
1153.2838,1153.2838,1153.2838
1123.6299,1123.6299,1123.6299
1112.4069,1112.4069,1112.4069
1098.3665,1098.3665,1098.3665
1091.0878,1091.0878,1091.0878
1094.9279,1094.9279,1094.9279
1140.4264,1140.4264,1140.4264
1177.9668,1177.9668,1177.9668
1240.5375,1240.5375,1240.5375
1256.7461,1256.7461,1256.7461
1253.9283,1253.9283,1253.9283
1227.3634,1227.3634,1227.3634
1208.0073,1208.0073,1208.0073
1195.8086,1195.8086,1195.8086
1192.4342,1192.4342,1192.4342
1195.9446,1195.9446,1195.9446
1203.9009,1203.9009,1203.9009
1258.5012,1258.5012,1258.5012
1455.0591,1455.0591,1455.0591
1463.0082,1463.0082,1463.0082
1420.0605,1420.0605,1420.0605
1327.286,1327.286,1327.286
1273.2184,1273.2184,1273.2184
1201.067,1201.067,1201.067
1139.3257,1139.3257,1139.3257
1095.5829,1095.5829,1095.5829
1078.7217,1078.7217,1078.7217
1059.6095,1059.6095,1059.6095
1051.7788,1051.7788,1051.7788
1055.8632,1055.8632,1055.8632
1109.2756,1109.2756,1109.2756
1169.87,1169.87,1169.87
1208.1523,1208.1523,1208.1523
1241.3,1241.3,1241.3
1252.5381,1252.5381,1252.5381
1235.312,1235.312,1235.312
1221.2117,1221.2117,1221.2117
1242.6338,1242.6338,1242.6338
1242.82,1242.82,1242.82
1253.3822,1253.3822,1253.3822
1264.6824,1264.6824,1264.6824
1338.5459,1338.5459,1338.5459
1531.3923,1531.3923,1531.3923
1515.1915,1515.1915,1515.1915
1458.6401,1458.6401,1458.6401
1345.6216,1345.6216,1345.6216
1243.5596,1243.5596,1243.5596
1168.3041,1168.3041,1168.3041
1130.0918,1130.0918,1130.0918
1098.3711,1098.3711,1098.3711
1110.8406,1110.8406,1110.8406
1155.0847,1155.0847,1155.0847
1198.6123,1198.6123,1198.6123
1259.3934,1259.3934,1259.3934
1345.9657,1345.9657,1345.9657
1395.1787,1395.1787,1395.1787
1407.904,1407.904,1407.904
1418.5167,1418.5167,1418.5167
1490.4893,1490.4893,1490.4893
1546.24,1546.24,1546.24
1558.3306,1558.3306,1558.3306
1577.0717,1577.0717,1577.0717
1533.8771,1533.8771,1533.8771
1505.3468,1505.3468,1505.3468
1489.1151,1489.1151,1489.1151
1542.7295,1542.7295,1542.7295
1747.7426,1747.7426,1747.7426
1766.918,1766.918,1766.918
1710.9946,1710.9946,1710.9946
1612.0087,1612.0087,1612.0087
1483.2076,1483.2076,1483.2076
1293.5928,1293.5928,1293.5928
1244.2415,1244.2415,1244.2415
1178.7476,1178.7476,1178.7476
1202.0787,1202.0787,1202.0787
1259.18,1259.18,1259.18
1298.3608,1298.3608,1298.3608
1384.1603,1384.1603,1384.1603
1504.4723,1504.4723,1504.4723
1552.3972,1552.3972,1552.3972
1580.0747,1580.0747,1580.0747
1643.9445,1643.9445,1643.9445
1692.9556,1692.9556,1692.9556
1691.7363,1691.7363,1691.7363
1656.7925,1656.7925,1656.7925
1648.7931,1648.7931,1648.7931
1602.5908,1602.5908,1602.5908
1526.8726,1526.8726,1526.8726
1508.2462,1508.2462,1508.2462
1547.8662,1547.8662,1547.8662
1730.2565,1730.2565,1730.2565
1715.962,1715.962,1715.962
1621.3922,1621.3922,1621.3922
1456.8677,1456.8677,1456.8677
1351.2567,1351.2567,1351.2567
1240.0771,1240.0771,1240.0771
1198.9823,1198.9823,1198.9823
1155.4761,1155.4761,1155.4761
1170.5322,1170.5322,1170.5322
1208.9268,1208.9268,1208.9268
1254.605,1254.605,1254.605
1361.5703,1361.5703,1361.5703
1458.1093,1458.1093,1458.1093
1508.2433,1508.2433,1508.2433
1523.0697,1523.0697,1523.0697
1567.2101,1567.2101,1567.2101
1624.1785,1624.1785,1624.1785
1697.5283,1697.5283,1697.5283
1762.5927,1762.5927,1762.5927
1762.0107,1762.0107,1762.0107
1720.7576,1720.7576,1720.7576
1654.1257,1654.1257,1654.1257
1582.2875,1582.2875,1582.2875
1626.9622,1626.9622,1626.9622
1802.9886,1802.9886,1802.9886
1771.6458,1771.6458,1771.6458
1737.0765,1737.0765,1737.0765
1608.9764,1608.9764,1608.9764
1482.4733,1482.4733,1482.4733
1364.6207,1364.6207,1364.6207
1311.3925,1311.3925,1311.3925
1254.1527,1254.1527,1254.1527
1275.1201,1275.1201,1275.1201
1310.6971,1310.6971,1310.6971
1342.2789,1342.2789,1342.2789
1438.5612,1438.5612,1438.5612
1553.3956,1553.3956,1553.3956
1583.1074,1583.1074,1583.1074
1614.8091,1614.8091,1614.8091
1661.2836,1661.2836,1661.2836
1760.0114,1760.0114,1760.0114
1802.6974,1802.6974,1802.6974
1810.6798,1810.6798,1810.6798
1833.3914,1833.3914,1833.3914
1776.9298,1776.9298,1776.9298
1716.8042,1716.8042,1716.8042
1650.0278,1650.0278,1650.0278
1704.5519,1704.5519,1704.5519
1870.1855,1870.1855,1870.1855
1827.4149,1827.4149,1827.4149
1786.8018,1786.8018,1786.8018
1665.7667,1665.7667,1665.7667
1510.5685,1510.5685,1510.5685
1375.3378,1375.3378,1375.3378
1309.0554,1309.0554,1309.0554
1251.9822,1251.9822,1251.9822
1263.0588,1263.0588,1263.0588
1311.7864,1311.7864,1311.7864
1353.645,1353.645,1353.645
1433.8497,1433.8497,1433.8497
1562.6406,1562.6406,1562.6406
1610.4241,1610.4241,1610.4241
1683.6769,1683.6769,1683.6769
1746.9697,1746.9697,1746.9697
1828.4066,1828.4066,1828.4066
1852.6718,1852.6718,1852.6718
1791.9777,1791.9777,1791.9777
1816.5676,1816.5676,1816.5676
1721.6301,1721.6301,1721.6301
1609.2257,1609.2257,1609.2257
1555.7144,1555.7144,1555.7144
1590.4336,1590.4336,1590.4336
1743.6989,1743.6989,1743.6989
1691.008,1691.008,1691.008
1568.3695,1568.3695,1568.3695
1468.2551,1468.2551,1468.2551
1372.3737,1372.3737,1372.3737
1273.6107,1273.6107,1273.6107
1232.822,1232.822,1232.822
1199.723,1199.723,1199.723
1197.8577,1197.8577,1197.8577
1218.0616,1218.0616,1218.0616
1237.24,1237.24,1237.24
1254.4668,1254.4668,1254.4668
1353.1941,1353.1941,1353.1941
1410.3583,1410.3583,1410.3583
1450.7003,1450.7003,1450.7003
1471.516,1471.516,1471.516
1510.6249,1510.6249,1510.6249
1486.3177,1486.3177,1486.3177
1440.222,1440.222,1440.222
1514.0675,1514.0675,1514.0675
1494.9883,1494.9883,1494.9883
1464.2704,1464.2704,1464.2704
1456.5393,1456.5393,1456.5393
1519.3345,1519.3345,1519.3345
1661.5842,1661.5842,1661.5842
1612.573,1612.573,1612.573
1505.4873,1505.4873,1505.4873
1419.1421,1419.1421,1419.1421
1622.5887,1622.5887,1622.5887
1486.2451,1486.2451,1486.2451
1401.7347,1401.7347,1401.7347
1358.7614,1358.7614,1358.7614
1349.7438,1349.7438,1349.7438
1340.611,1340.611,1340.611
1372.0776,1372.0776,1372.0776
1428.3909,1428.3909,1428.3909
1553.0,1553.0,1553.0
1618.0781,1618.0781,1618.0781
1759.3076,1759.3076,1759.3076
1812.5247,1812.5247,1812.5247
1732.9143,1732.9143,1732.9143
1671.1962,1671.1962,1671.1962
1760.8527,1760.8527,1760.8527
1822.6188,1822.6188,1822.6188
1829.6853,1829.6853,1829.6853
1710.8754,1710.8754,1710.8754
1505.7139,1505.7139,1505.7139
1563.3612,1563.3612,1563.3612
1773.2314,1773.2314,1773.2314
1778.4316,1778.4316,1778.4316
1650.3547,1650.3547,1650.3547
1553.555,1553.555,1553.555
1428.1576,1428.1576,1428.1576
1290.9038,1290.9038,1290.9038
1243.9586,1243.9586,1243.9586
1242.1002,1242.1002,1242.1002
1265.4952,1265.4952,1265.4952
1289.4607,1289.4607,1289.4607
1314.6976,1314.6976,1314.6976
1401.7887,1401.7887,1401.7887
1521.1919,1521.1919,1521.1919
1573.6461,1573.6461,1573.6461
1635.195,1635.195,1635.195
1693.3882,1693.3882,1693.3882
1708.9587,1708.9587,1708.9587
1665.9313,1665.9313,1665.9313
1682.8369,1682.8369,1682.8369
1599.8643,1599.8643,1599.8643
1536.1512,1536.1512,1536.1512
1505.722,1505.722,1505.722
1494.0416,1494.0416,1494.0416
1561.451,1561.451,1561.451
1737.9094,1737.9094,1737.9094
1715.2114,1715.2114,1715.2114
1594.6721,1594.6721,1594.6721
1495.1752,1495.1752,1495.1752
1403.3285,1403.3285,1403.3285
1280.8242,1280.8242,1280.8242
1214.4778,1214.4778,1214.4778
1206.346,1206.346,1206.346
1234.3439,1234.3439,1234.3439
1285.793,1285.793,1285.793
1322.7046,1322.7046,1322.7046
1415.4288,1415.4288,1415.4288
1531.539,1531.539,1531.539
1564.1255,1564.1255,1564.1255
1575.3015,1575.3015,1575.3015
1566.379,1566.379,1566.379
1514.0994,1514.0994,1514.0994
1486.259,1486.259,1486.259
1477.9176,1477.9176,1477.9176
1457.8002,1457.8002,1457.8002
1446.0342,1446.0342,1446.0342
1444.1191,1444.1191,1444.1191
1426.7605,1426.7605,1426.7605
1499.9073,1499.9073,1499.9073
1649.9153,1649.9153,1649.9153
1602.6228,1602.6228,1602.6228
1516.4791,1516.4791,1516.4791
1423.3347,1423.3347,1423.3347
1292.0236,1292.0236,1292.0236
1212.4169,1212.4169,1212.4169
1178.9596,1178.9596,1178.9596
1166.1378,1166.1378,1166.1378
1180.1044,1180.1044,1180.1044
1223.2263,1223.2263,1223.2263
1286.7478,1286.7478,1286.7478
1360.348,1360.348,1360.348
1464.8226,1464.8226,1464.8226
1510.1155,1510.1155,1510.1155
1565.8704,1565.8704,1565.8704
1574.989,1574.989,1574.989
1567.859,1567.859,1567.859
1539.9565,1539.9565,1539.9565
1563.522,1563.522,1563.522
1507.4579,1507.4579,1507.4579
1476.7781,1476.7781,1476.7781
1462.8959,1462.8959,1462.8959
1446.3296,1446.3296,1446.3296
1525.3187,1525.3187,1525.3187
1680.5488,1680.5488,1680.5488
1644.8126,1644.8126,1644.8126
1525.1617,1525.1617,1525.1617
1420.0732,1420.0732,1420.0732
1285.7924,1285.7924,1285.7924
1200.1409,1200.1409,1200.1409
1158.4977,1158.4977,1158.4977
1137.0034,1137.0034,1137.0034
1149.8539,1149.8539,1149.8539
1188.964,1188.964,1188.964
1243.2048,1243.2048,1243.2048
1320.517,1320.517,1320.517
1403.04,1403.04,1403.04
1445.717,1445.717,1445.717
1494.3035,1494.3035,1494.3035
1492.3049,1492.3049,1492.3049
1501.5446,1501.5446,1501.5446
1506.0426,1506.0426,1506.0426
1563.0759,1563.0759,1563.0759
1544.9856,1544.9856,1544.9856
1524.9395,1524.9395,1524.9395
1519.1608,1519.1608,1519.1608
1498.7928,1498.7928,1498.7928
1560.2047,1560.2047,1560.2047
1695.5166,1695.5166,1695.5166
1657.6788,1657.6788,1657.6788
1549.0135,1549.0135,1549.0135
1448.0044,1448.0044,1448.0044
1341.8789,1341.8789,1341.8789
1246.5225,1246.5225,1246.5225
1195.5487,1195.5487,1195.5487
1174.6918,1174.6918,1174.6918
1163.0204,1163.0204,1163.0204
1165.7722,1165.7722,1165.7722
1173.9519,1173.9519,1173.9519
1197.7194,1197.7194,1197.7194
1289.122,1289.122,1289.122
1349.7797,1349.7797,1349.7797
1402.6134,1402.6134,1402.6134
1418.3365,1418.3365,1418.3365
1421.6812,1421.6812,1421.6812
1380.8674,1380.8674,1380.8674
1394.2284,1394.2284,1394.2284
1381.8918,1381.8918,1381.8918
1360.9655,1360.9655,1360.9655
1368.3334,1368.3334,1368.3334
1362.7451,1362.7451,1362.7451
1461.4167,1461.4167,1461.4167
1592.7389,1592.7389,1592.7389
1535.8873,1535.8873,1535.8873
1428.8326,1428.8326,1428.8326
1349.517,1349.517,1349.517
1260.7488,1260.7488,1260.7488
1184.0039,1184.0039,1184.0039
1123.9003,1123.9003,1123.9003
1097.0966,1097.0966,1097.0966
1081.7859,1081.7859,1081.7859
1062.762,1062.762,1062.762
1049.1565,1049.1565,1049.1565
1051.6405,1051.6405,1051.6405
1089.7719,1089.7719,1089.7719
1155.1469,1155.1469,1155.1469
1222.5748,1222.5748,1222.5748
1254.7201,1254.7201,1254.7201
1265.8173,1265.8173,1265.8173
1251.6785,1251.6785,1251.6785
1261.7627,1261.7627,1261.7627
1255.7622,1255.7622,1255.7622
1249.8528,1249.8528,1249.8528
1258.3235,1258.3235,1258.3235
1264.4944,1264.4944,1264.4944
1389.7039,1389.7039,1389.7039
1535.7078,1535.7078,1535.7078
1524.7905,1524.7905,1524.7905
1436.6758,1436.6758,1436.6758
1340.4049,1340.4049,1340.4049
1354.3715,1354.3715,1354.3715
1242.1932,1242.1932,1242.1932
1194.9418,1194.9418,1194.9418
1182.2776,1182.2776,1182.2776
1181.9456,1181.9456,1181.9456
1212.2316,1212.2316,1212.2316
1287.5928,1287.5928,1287.5928
1377.5742,1377.5742,1377.5742
1474.0289,1474.0289,1474.0289
1539.114,1539.114,1539.114
1575.7874,1575.7874,1575.7874
1565.5487,1565.5487,1565.5487
1557.6874,1557.6874,1557.6874
1532.2731,1532.2731,1532.2731
1525.0117,1525.0117,1525.0117
1497.6721,1497.6721,1497.6721
1479.1818,1479.1818,1479.1818
1455.5431,1455.5431,1455.5431
1450.942,1450.942,1450.942
1539.2605,1539.2605,1539.2605
1691.9099,1691.9099,1691.9099
1661.9264,1661.9264,1661.9264
1549.2948,1549.2948,1549.2948
1436.2699,1436.2699,1436.2699
1312.9342,1312.9342,1312.9342
1241.0544,1241.0544,1241.0544
1181.775,1181.775,1181.775
1176.1718,1176.1718,1176.1718
1179.19,1179.19,1179.19
1198.645,1198.645,1198.645
1213.8801,1213.8801,1213.8801
1236.0255,1236.0255,1236.0255
1302.4681,1302.4681,1302.4681
1369.716,1369.716,1369.716
1400.5294,1400.5294,1400.5294
1416.1466,1416.1466,1416.1466
1424.2891,1424.2891,1424.2891
1390.0651,1390.0651,1390.0651
1392.866,1392.866,1392.866
1374.3737,1374.3737,1374.3737
1364.1156,1364.1156,1364.1156
1370.5293,1370.5293,1370.5293
1378.3344,1378.3344,1378.3344
1494.6718,1494.6718,1494.6718
1623.7839,1623.7839,1623.7839
1570.8622,1570.8622,1570.8622
1436.5222,1436.5222,1436.5222
1355.2108,1355.2108,1355.2108
1322.2864,1322.2864,1322.2864
1186.0278,1186.0278,1186.0278
1116.6802,1116.6802,1116.6802
1081.4615,1081.4615,1081.4615
1065.9343,1065.9343,1065.9343
1054.4596,1054.4596,1054.4596
1048.1168,1048.1168,1048.1168
1055.6444,1055.6444,1055.6444
1086.309,1086.309,1086.309
1157.646,1157.646,1157.646
1219.7262,1219.7262,1219.7262
1243.679,1243.679,1243.679
1257.0083,1257.0083,1257.0083
1252.2037,1252.2037,1252.2037
1333.4907,1333.4907,1333.4907
1302.9209,1302.9209,1302.9209
1285.9789,1285.9789,1285.9789
1290.6083,1290.6083,1290.6083
1305.8342,1305.8342,1305.8342
1432.0476,1432.0476,1432.0476
1587.0948,1587.0948,1587.0948
1612.3773,1612.3773,1612.3773
1537.681,1537.681,1537.681
1432.8292,1432.8292,1432.8292
1297.9877,1297.9877,1297.9877
1192.054,1192.054,1192.054
1129.9607,1129.9607,1129.9607
1119.951,1119.951,1119.951
1137.0568,1137.0568,1137.0568
1181.0525,1181.0525,1181.0525
1238.4362,1238.4362,1238.4362
1315.6902,1315.6902,1315.6902
1428.5062,1428.5062,1428.5062
1472.4897,1472.4897,1472.4897
1544.1632,1544.1632,1544.1632
1590.061,1590.061,1590.061
1581.8104,1581.8104,1581.8104
1559.5632,1559.5632,1559.5632
1600.7017,1600.7017,1600.7017
1573.83,1573.83,1573.83
1539.8209,1539.8209,1539.8209
1521.5089,1521.5089,1521.5089
1496.6145,1496.6145,1496.6145
1577.759,1577.759,1577.759
1690.5978,1690.5978,1690.5978
1660.0464,1660.0464,1660.0464
1550.103,1550.103,1550.103
1433.1663,1433.1663,1433.1663
1323.448,1323.448,1323.448
1244.1528,1244.1528,1244.1528
1188.6227,1188.6227,1188.6227
1173.6431,1173.6431,1173.6431
1206.0575,1206.0575,1206.0575
1238.2703,1238.2703,1238.2703
1272.0751,1272.0751,1272.0751
1366.3685,1366.3685,1366.3685
1452.7437,1452.7437,1452.7437
1504.1115,1504.1115,1504.1115
1536.7544,1536.7544,1536.7544
1542.769,1542.769,1542.769
1521.3585,1521.3585,1521.3585
1502.2654,1502.2654,1502.2654
1483.2587,1483.2587,1483.2587
1447.89,1447.89,1447.89
1427.2421,1427.2421,1427.2421
1413.8214,1413.8214,1413.8214
1402.9218,1402.9218,1402.9218
1539.5952,1539.5952,1539.5952
1638.5222,1638.5222,1638.5222
1592.1027,1592.1027,1592.1027
1494.4054,1494.4054,1494.4054
1388.7059,1388.7059,1388.7059
1260.1954,1260.1954,1260.1954
1181.708,1181.708,1181.708
1139.9438,1139.9438,1139.9438
1123.8998,1123.8998,1123.8998
1135.1095,1135.1095,1135.1095
1156.9281,1156.9281,1156.9281
1260.2465,1260.2465,1260.2465
1347.7847,1347.7847,1347.7847
1453.2715,1453.2715,1453.2715
1498.9183,1498.9183,1498.9183
1515.8588,1515.8588,1515.8588
1526.5671,1526.5671,1526.5671
1537.0237,1537.0237,1537.0237
1502.982,1502.982,1502.982
1528.2336,1528.2336,1528.2336
1490.6465,1490.6465,1490.6465
1478.3771,1478.3771,1478.3771
1471.1687,1471.1687,1471.1687
1461.3114,1461.3114,1461.3114
1607.7386,1607.7386,1607.7386
1697.0563,1697.0563,1697.0563
1644.3728,1644.3728,1644.3728
1528.5465,1528.5465,1528.5465
1422.381,1422.381,1422.381
1273.044,1273.044,1273.044
1180.449,1180.449,1180.449
1151.2656,1151.2656,1151.2656
1134.6958,1134.6958,1134.6958
1144.613,1144.613,1144.613
1196.8413,1196.8413,1196.8413
1280.2394,1280.2394,1280.2394
1371.4594,1371.4594,1371.4594
1468.8687,1468.8687,1468.8687
1500.7052,1500.7052,1500.7052
1563.8445,1563.8445,1563.8445
1578.2328,1578.2328,1578.2328
1590.0435,1590.0435,1590.0435
1550.4757,1550.4757,1550.4757
1601.0765,1601.0765,1601.0765
1540.2255,1540.2255,1540.2255
1506.5138,1506.5138,1506.5138
1493.0634,1493.0634,1493.0634
1487.6495,1487.6495,1487.6495
1628.7666,1628.7666,1628.7666
1718.5532,1718.5532,1718.5532
1676.7169,1676.7169,1676.7169
1555.1993,1555.1993,1555.1993
1435.8077,1435.8077,1435.8077
1380.7397,1380.7397,1380.7397
1247.3749,1247.3749,1247.3749
1213.5219,1213.5219,1213.5219
1213.8169,1213.8169,1213.8169
1223.0413,1223.0413,1223.0413
1282.8658,1282.8658,1282.8658
1347.0063,1347.0063,1347.0063
1422.2734,1422.2734,1422.2734
